Date,AA,ACRS,AEO,AHCO,AME,ANSS,APD,ARMK,AUR,AVTR,AWI,AXTA,BDN,BSY,BV,CABA,CCNE,CEIX,CMCSA,CNX,COHR,COR,CRS,CTLP,CUBE,CUBI,DGICA,DKS,DORM,DUOL,ECVT,ENS,EPAM,EQT,ESNT,ETRN,FCF,FIVE,FMC,FNB,FOLD,FOUR,FULT,GLPI,GMED,HCSG,HLNE,HRMY,HSY,HT,HWM,IRT,KHC,KMT,KOP,KRYS,KWR,LMB,LNC,LTHM,MATW,MDGL,MLYS,MNTK,MPB,MSA,NVRI,NWBI,OFLX,OLLI,OSUR,PENN,PFIS,PNC,PPG,PPL,RDN,SEIC,SEM,STBA,TFX,TGI,TOL,UGI,UHS,UHT,URBN,UTZ,UVSP,VPG,VSH,VSTS,VTRS,WAB,WCC,WMK,WST,WTRG,X,YORW,close_mkt_cap,mkt_cap_deleted_stock,adj_mkt_cap,divisor,gross_index_level,Index Value
2024-01-08,5605117957.12,74874281.03999999,3810617171.2000003,551860339.68,37179477668.16,30106264115.199997,60414070650.24,7500186057.6,2429194468.8,14549903410.56,4348653841.28,7327720564.320001,937539102.5600001,10784667653.76,315636993.92,928062432.9599999,446890003.76,2465369561.04,178638382560.0,3176935955.2000003,6302818490.88,35724762443.2,3177559194.48,426771601.32000005,10392266645.599998,1515195009.0,210877859.29,8297661313.0,2132086815.04,7191736262.400001,958330625.28,3991794195.6,16820461232.960001,15599169505.92,5536892598.88,4424204352.96,1477883070.72,10492916452.56,7633933176.72,4887506019.2,4035109861.44,4030828913.28,2589512437.7599998,12184264039.2,6245893094.4,759555663.84,3704437907.2000003,1090237580.26,28220757172.96,,21126904920.0,3377802549.6,30076103854.08,1976341882.96,971666798.4,3084602709.04,2761379510.1600003,402403628.85,4788116985.599999,,1036177155.5600001,3612429448.6499996,167735049.84,498369331.2,350861908.8,6109479980.240001,693064427.36,1573878044.6399999,233192347.47,4349106219.04,546757415.52,3784121411.84,301863133.76,62305682588.16,34683568224.0,20362797056.0,4558647463.04,7649992439.6,2789258136.56,1227967963.68,11669336705.24,1167566058.24,10913944860.8,5163630671.5199995,9152217084.599998,539916451.16,2404355656.84,1161796823.92,592096791.02,368028139.5,2875832074.08,2711000108.72,13996459001.6,22418473709.92,8728928149.6,1060617033.22,25846382790.24,9223774156.8,9620031183.36,435092534.52000004,947096600892.2999,0.0,936138415917.674,0.9964316846188149,950488242708.3918,111.71170874388697
2024-01-09,5644858040.32,81273792.24,3852253368.32,535351697.03999996,37441337328.0,30601410192.64,59349008050.079994,7453455926.400001,2443175444.16,14821895604.48,4377797947.04,7268073758.4,935855908.4799999,10572810038.56,308904460.8,916959375.8,437017321.08000004,2411921780.6800003,176779481152.0,3135296503.3599997,6310265110.08,36274948916.8,3049543105.92,423229928.28,10271711887.52,1494800915.04,208164634.51000002,8367080431.6,2109735140.24,7201990639.2,935757527.04,3987356627.52,16895676286.72,15533866860.160002,5445613740.0,4430400717.599999,1459957265.28,10391180808.0,7511225044.8,4823848198.400001,3911790938.88,4027518624.0,2591913098.2400002,11970857395.2,6269181286.400001,748868078.08,3661390421.76,1085238019.3600001,28459528921.12,,20974575600.0,3351047677.92,30319921641.6,1934813786.5600002,969667484.0,3150948742.32,2707416126.0899997,389795929.76,4635447523.2,,1024132000.0799999,3726595186.2000003,166083391.8,488186304.0,346314785.4,6098352277.04,686024269.52,1555051752.24,236005083.31999996,4349721107.5199995,545353673.76,3663256335.2000003,298974184.16,61111147536.0,34396518816.0,20231893360.64,4444837180.96,7547348500.0,2727875730.72,1215795256.32,11615444342.640001,1146118663.68,10855187326.8,5088704954.4,9137995445.880001,528585971.52000004,2589924482.9599996,1152443658.0,578452697.9000001,361485417.02000004,2804124975.12,2684945326.3199997,13853028166.4,22397192032.48,8735998561.199999,1044314896.22,25666378703.039997,9272218348.800001,9602175897.6,430185475.86,942058784843.8,0.0,947096600892.2999,0.9964316846188149,945432385767.8058,111.11748948622616
2024-01-10,5590105036.8,64315087.559999995,3886648487.68,530634942.0,37588346259.84,30680045957.120003,59101010105.76,7502782176.0,2376765811.2,15103961583.359999,4435203003.84,7285746886.079999,936697505.5200001,10608491321.12,321577464.32,859146905.76,437621771.03999996,2295594258.7200003,177596580672.0,3075150628.48,6223884327.36,36694381197.6,3171372543.36,419393115.82000005,10171249589.12,1506577786.2,207109491.54,8326734277.2,2109866620.68,7370504231.28,927549127.68,3987760042.7999997,16937525264.0,15384895199.52,5511998364.64,4461382540.8,1461949021.44,10431983874.0,7374882676.0,4820311652.8,3893149706.3999996,4024208334.72,2592713318.4,11872941405.6,6335552633.599999,752921989.92,3735714595.84,1062573343.28,27949559631.84,,21704975160.0,3352162464.2400002,29792960616.960003,1932440752.48,979064261.68,3134362234.0,2737917169.2599998,376809051.75,4737786393.599999,,1030595254.2399999,3706862836.5,169203190.32000002,483394291.2,349248413.4,6137670161.68,692282187.6,1561327183.04,232298890.20000002,4370012427.36,555179866.08,3579695294.56,294801256.96000004,61380115693.44,34643569536.0,20071899955.2,4490049484.8,7596859106.16,2758046743.76,1220959435.2,11644967984.76,1172457569.28,11013298509.2,5090786224.320001,9290878062.119999,529477132.84000003,2572506470.4,1109018244.8000002,582432225.06,364873612.59000003,2816705167.92,2682339848.08,14462609216.0,22386551193.760002,8716807444.0,1029153908.8100001,26240922360.960003,9361840104.0,9578368849.92,441167940.47999996,945156783148.61,0.0,942058784843.8,0.9964316846188149,948541478295.3031,111.48290383148928
2024-01-11,5455871866.88,60993741.2472,3881217679.36,568368982.32,37654959682.08,30915953250.559998,58585085810.88,7497589939.2,2285889471.36,15043518873.599998,4398993660.320001,7285746886.079999,935855908.4799999,10847109898.24,327121903.36,822774821.9599999,429965404.88,2303333303.8399997,176820336128.0,3058186407.3599997,6328136996.16,37176643415.200005,3190884289.2,413195188.0,9941302550.56,1546073390.7,207109491.54,8299441290.4,2144971898.1599998,7338032038.08,920366778.24,3972026846.8799996,16945442638.08,15121643908.8,5481917831.6,4432466172.4800005,1451990240.64,10341673087.92,7302993063.360001,4767263468.8,3828622363.2,4135103025.6000004,2567906493.44,11772514749.6,6540488723.2,747393928.32,3716545012.48,1046574748.4,28064523806.88,,21681539880.0,3368884259.04,29557007919.359997,1933231763.8400002,987461382.16,3046307388.36,2749924367.25,376524667.56,4653902073.599999,,1020900373.0,3762771160.65,165532839.12,482795289.6,340594210.8,6145459553.92,700886824.96,1547521235.28,231802525.04999998,4401371739.84,564304187.52,3469275348.0,292297500.64,60335886376.32,34445928960.0,19650099159.04,4455750495.679999,7662068197.200001,2783015858.0,1207680118.0800002,11634658141.48,1147623744.0,11073124362.0,4936772250.24,9385688986.92,532659851.84000003,2603322954.16,1094320412.6399999,582147973.12,363938937.95,2842494563.16,2737054891.1200004,14450656646.4,22521335150.879997,8727918090.8,1016927306.0600001,26045489352.0,9211663108.800001,9469253214.72,428316120.17999995,941748212768.2672,0.0,945156783148.61,0.9964316846188149,945120701504.5222,111.08085696403865
2024-01-12,5303976437.76,59086686.9096,3779842590.72,544785207.12,37535514924.96,29943807810.559998,58487658047.03999,7461244281.599999,2271908496.0,14771526679.68,4353511192.24,7276910322.24,933331117.36,10849339978.4,326329840.64,810906036.72,426640930.1,2321229845.6800003,175594686848.0,3104452464.96,6214948384.32,37261548735.200005,3215630893.68,406702120.76,10097577236.96,1481300599.32,210576389.87,8356400567.2,2126038714.8,7246768084.559999,918314678.4,3950686178.568,17402953754.56,15435504749.984001,5558675053.84,4506822548.16,1437052069.44,10369963213.68,7213750785.6,4700069102.4,3779868370.56,4122965298.2400002,2541499228.1600003,11780046748.800001,6547475180.799999,730441206.08,3786160867.84,1043908315.92,28092527900.8,,21697163400.0,3391402942.704,29635658818.56,1926112661.6000001,992459668.16,3135581830.2000003,2766900060.96,374818362.42,4660612819.2,,1019431451.6000001,3700285386.6,171038365.92000002,475906771.2,338393989.8,6124316917.84,713402661.1199999,1529950029.04,241134189.87,4409359141.1952,568866348.24,3349902432.7999997,294801256.96000004,58919848135.68,34257699840.0,19693733724.16,4500962799.52,7692257591.200001,2747642946.16,1208048988.0,11676366143.84,1149881364.48,10819932806.4,4932609710.4,9393984942.84,538388746.04,2619736081.3799996,1084967246.7199998,575894430.44,366976630.53000003,2819221206.48,2742265847.6,13960601292.8,22707549828.48,8563783535.799999,1010569472.63,25476088668.0,9291596025.6,9399815992.32,431236988.42999995,936792027209.1108,0.0,941748212768.2672,0.9964316846188149,940146767379.7234,110.49626616607411
2024-01-16,4924237864.96,73594378.8,3718293429.7599998,523166746.52000004,37597534318.08,28292456756.480003,57670593391.2,7513166649.6,2219479838.4,14674146758.400002,4354835924.320001,7254818912.64,893776056.4799999,10852685098.64,331478248.32,818946181.5600001,419085305.6,2276004800.7599998,176003236608.0,3007293744.0,6727275785.280001,37188530160.0,3126162400.56,387813197.88,10097577236.96,1473545098.8,209973451.03,8470319120.799999,2133138658.5600002,7189685387.04,912158378.8800001,3922003352.16,16975981080.960001,14815537756.8,5475694273.04,4358109796.8,1419624203.04,10337320760.88,7072450512.4800005,4611655462.4,3647945802.2400002,4056759512.64,2495086458.88,11800132080.0,6443842726.400001,720122157.76,3819119098.88,1071239248.84,28225178872.0,,20958952080.0,3375572976.96,29580603189.12,1918598053.6799998,994858845.4399999,3096554751.8,2716387021.14,357660516.28999996,4546530144.0,,993872219.2399999,3819932332.3999996,159476759.64,475307769.59999996,336487131.6,6046422995.44,675072912.8800001,1507358478.16,239562366.89499998,4577844733.6,568515412.8,3475243993.7599998,293838273.76,58947536034.24,33829478592.0,19497378181.12,4440160046.08,7624633348.64,2744521806.88,1179646004.16,11518438089.96,1140850882.56,10679983043.6,4776514466.4,9353690299.8,531132146.71999997,2632799590.7999997,1100333162.1599998,570493643.58,356344706.5,2802866955.84,2709697369.6,14038292995.199999,22730604979.039997,8564793594.6,970466215.61,25446700245.600002,9153530078.4,9370057182.72,425617237.917,930454026902.4419,0.0,936792027209.1108,0.9964316846188149,933786070099.1129,109.74868788988749
2024-01-17,4812965632.0,76154183.28,3730965315.8399997,521987557.76,36761421018.24,28520586886.4,57599736835.68,7492397702.4,2170546424.64,14348427711.359999,4322159199.679999,7199590388.64,850854607.4399999,10835959497.44,328309997.43999994,792528562.8,421704588.76,2293659497.44,173020823360.0,2996498330.56,6566428810.56,37132492648.799995,3039073388.64,388108337.3,10001579929.599998,1480151636.28,212385206.39,8416919798.800001,2121831340.72,6889232146.8,915749553.6,3896991604.7999997,16664941384.960001,14676769634.56,5477768792.56,4254837052.8,1418130385.92,10293253449.599998,6875373815.76,4583363097.6,3685228267.2,4052897508.4799995,2473480514.56,11682130759.2,6392608704.0,703906510.4000001,3838961299.2000003,1063906559.5200001,28229600571.04,,20919893280.0,3319833660.96,29714309717.760002,1907919400.3200002,986861587.84,3070211473.88,2669186311.8,348086248.56,4504587984.0,,970369476.84,3756506922.65,159660277.2,452545708.8,336340450.2,5994493713.84,642218842.96,1489787271.9199998,235707264.23000002,4577229845.12,571322896.32,3420780101.2000003,295507444.64,58868427752.64001,33676542432.0,19144665446.399998,4429246731.36,7588406075.84,2695623958.16,1181490353.76,11480010492.28,1131067860.48,10564604613.2,4655800811.04,9168216428.16,524384782.44,2625430431.64,1097660829.04,568788131.94,360901245.37,2733675895.44,2696669978.4,13691668476.8,22315612268.96,8541057212.8,984486053.4300001,24958117723.2,9000930873.599998,9369065222.4,419670350.16,921340962319.4299,0.0,930454026902.4419,0.9964316846188149,924640370776.5365,108.67378590470189
2024-01-18,4719355658.24,76154183.28,3667605885.44,532600256.6,37285140337.92,28356834387.839996,57564308557.920006,7440475334.4,2128603498.56,14482744844.160002,4355719079.04,7265864617.440001,838230651.84,10925162703.84,328309997.43999994,784105553.92,424928321.88,2404908271.04,173797067904.0,2994956128.6400003,6809188596.48,37492491205.6,3136632117.8399997,381910409.47999996,9956930019.2,1468949246.64,212988145.23000002,8536771610.4,2151545920.16,6826338635.76,909080229.1199999,3918372614.64,16949401325.119999,14370663482.56,5547265196.48,4234182504.0,1413150995.52,10281828591.12,6822076344.32,4615192008.0,3561909344.64,4030277198.3999996,2496686899.2,11630662098.0,6485761472.0,716805320.8,3881672476.16,1065239775.76,28210439875.2,,21556551720.0,3290849216.64,29100832704.0,1926112661.6000001,985062204.8800001,3137777103.3599997,2682987688.8,345716380.31,4523042534.400001,,979183005.2399999,3509539339.5,152503092.36,445058188.8,337367220.0,6072387636.240001,635960924.8800001,1491042358.0800002,234118895.75,4548944975.04,566058864.7199999,3536422612.7999997,294801256.96000004,57855841748.16,34102410816.0,18850132131.84,4452632405.76,7607727288.0,2737239148.56,1184441313.12,11553585282.96,1149128824.32,10608405684.0,4560062394.72,9267175330.92,514709316.68,2620740966.72,1094988495.92,568788131.94,358564558.77000004,2794060820.88,2682339848.08,13470545939.199999,22478771796.0,8683475503.6,978128220.0,25177796180.64,8894353651.199999,9413703436.800001,416983151.36999995,922916542801.79,0.0,921340962319.4299,0.9964316846188149,926221593560.4777,108.85962839192246
2024-01-19,4835926568.96,72954427.67999999,3660364807.68,539282326.24,37204744828.32,29111651313.92,57681664728.0,7437879216.0,2167051180.8,14492818629.119999,4395461041.440001,7167557844.72,855062592.64,11215073124.64,336230624.64,745053421.84,420092722.20000005,2440943199.88,177024611008.0,3056644205.44,6877697493.12,37066266499.2,3158999241.12,388993755.56,10122134687.68,1487045414.52,214043288.2,8692222970.0,2155227372.48,6637658102.64,914723503.68,3939955332.1200004,16971456867.2,14423721882.240002,5726711134.96,4277557056.48,1445019094.08,10148538575.52,6900163337.360001,4708910466.4,3450061949.7599998,4149999327.36,2576708915.2000003,11674598760.0,6581243059.200001,705380660.16,3992317966.08,1054240741.78,28064523806.88,,21771375120.0,3465870668.88,29155888333.44,1942723900.1599998,992859531.04,3135337910.96,2695684955.64,359272026.7,4615315286.400001,,979183005.2399999,3546341737.75,161678970.36,443860185.6,336047087.4,6043455607.92,650823480.32,1519909339.76,244211653.79999998,4596906276.4800005,545704609.2,3473901048.4639997,299808769.6,59651599740.48,33255379776.0,18922856407.04,4538379878.559999,7666898500.24,2786136997.28,1210631077.44,11567175530.92,1166437248.0,10800703068.0,4601687793.12,9351912594.96,527949427.71999997,2670985233.72,1078286413.92,575894430.44,361602251.34999996,2806641013.68,2697972717.52,13625929344.0,22705776355.36,8821348529.8,980084476.4399999,25195429234.08,8923420166.400002,9491076341.76,418502002.86,930744045129.344,0.0,922916542801.79,0.9964316846188149,934077126908.5048,109.78289604950244
2024-01-22,4876549765.12,80633841.12,3677562367.36,566796730.64,37464307473.6,29468536706.559998,57750307016.16,7430090860.8,2299870446.72,14774884608.0,4444034551.04,7228309221.12,878627309.76,11353338094.56,352467910.40000004,783722689.88,438629187.64,2320504310.2000003,178250260288.0,3067439618.88,6999822048.0,37040794903.2,3200402214.0,399913914.1,10211434508.48,1536163584.48,219017533.63,9034571956.6,2237008206.16,6720034929.599999,941913826.56,3982919059.44,16899634973.759998,14435966128.32,5721524836.16,4395287984.64,1495808876.1599998,10181725069.2,6989405615.12,4802628924.8,3564777226.56,4132344451.2000003,2647128289.2799997,11611832100.0,6522440374.4,727492906.56,4029311898.88,1084904715.3,27747635375.68,,21900269160.0,3507117762.7200003,28916003090.88,1960126150.0800002,1009453840.5600001,3188756224.52,2715420924.75,367993141.86,4707588038.4,,1000335473.3999999,3651737542.1,163881181.07999998,457038220.8,350421864.6,6199243452.72,682895310.48,1595214509.3600001,250201126.60999998,4557553413.76,547459286.4,3484196962.4,308283021.76,59101797183.35999,33443608895.999996,18770135429.12,4574237912.64,7773165167.120001,2775733199.68,1263379476.0,11836168714.68,1176596540.16,11007956915.2,4722401448.4800005,9250583419.08,535333335.79999995,2710510723.76,1100333162.1599998,600055845.34,371299500.74,2853187727.04,2783953499.44,13924743584.0,22810411269.440002,8871851469.8,1002744446.87,25497395274.24,9097819257.6,9504963786.24,426797268.69,936329073579.7499,0.0,930744045129.344,0.9964316846188149,939682155869.9658,110.44165997177844
2024-01-23,5213898915.84,82233718.92,3635021035.5199995,551074213.84,37928304414.72,29537667048.96,58272874113.12,7461244281.599999,2373270567.36,14842043174.400002,4339380716.72,7215054375.36,860112174.88,11331037292.960001,352863941.76,774151088.88,431577271.44000006,2345898052.0,179516764544.0,3055102003.52,7099606745.280001,36993247924.0,3205161176.3999996,405816702.5,10122134687.68,1522663268.76,216455043.56,8914126819.2,2259885802.72,6577499092.08,936783576.96,3957503896.7999997,16858917049.92,14391070559.359999,5663438289.6,4378764345.599999,1463940777.6,10239393402.48,7166650694.56,4754885559.2,3571946931.36,4124620442.88,2608717721.6,11679620092.800001,6356512006.400001,721596307.52,3931446131.2000003,1056907174.26,28297399956.32,,22033069080.0,3464755882.56,29218809052.8,1935604797.9199998,1012852675.04,3185585274.4,2709072291.33,374628772.96000004,4702554979.2,,999953553.836,3586276255.0,173424094.2,460033228.8,345288015.59999996,6217789624.72,678201871.92,1615295887.9199998,240683821.22390002,4550174752.0,555881736.96,3575218810.2400002,306742248.64,59295612473.28,33514194816.0,18704683581.44,4535261788.64,7699503045.76,2753885224.72,1253051118.24,11623879668.96,1171705029.1200001,10424654850.4,4770270656.64,9113700146.400002,530877529.20000005,2680364163.56,1107682078.2399998,594370806.54,371299500.74,2865767919.84,2823035673.0400004,14080126988.8,22883123667.36,8725392943.800001,985790224.39,25834627421.28,8998508664.0,9562497484.800001,425161582.47,938867210879.3301,0.0,936329073579.7499,0.9964316846188149,942229382477.4288,110.74103772743247
2024-01-24,5257171450.88,80953816.67999999,3633210766.08,545571332.96,37381614949.44,29344966219.519997,56942099429.76,7375572374.4,2261422764.48,14821895604.48,4274468844.7999997,7175289838.079999,846646622.24,11266364968.320002,347715534.08,784105553.92,447897420.36,2358232155.1600003,178903939904.0,3095199253.44,7148754432.0,36932116093.6,3141391080.2400002,394306265.12,10028369875.84,1526397398.64,220826350.15,8947946389.8,2218863905.44,6509820205.2,934731477.1199999,3880048163.0400004,16306962971.2,14546164343.04,5711152238.56,4349847977.28,1469916046.08,10137113717.04,7067492608.160001,4781409651.2,3604927573.44,4077724678.08,2599115079.68,11521448109.6,6284900816.0,709434572.0,3850732096.0,1022243552.0200001,27905342641.440002,,22009633800.0,3394524344.4,28967126175.359997,1913456479.8400002,1028647258.8000001,3127044656.7999997,2672360628.5099998,380032072.57000005,4672356624.0,,993578434.96,3491216443.35,183517560.0,442662182.4,344114564.40000004,6212411234.84,670770594.1999999,1607765370.96,232365072.22,4379850643.04,559040155.92,3502102899.68,308604016.16,59445918208.32,33187146720.000004,18508328038.399998,4553970328.16,7793693955.040001,2695623958.16,1265961565.44,11338953091.04,1158159306.24,10251587204.8,4705751289.12,9087034573.8,528458662.76,2620071043.16,1101669328.7199998,592381042.96,380062075.49,2836833476.4,2777439803.84,14020364140.800001,22966476904.0,8627922269.6,994267335.63,25631847306.72,8666665948.800001,9592256294.4,414295952.58,931810160146.88,0.0,938867210879.3301,0.9964316846188149,935147059783.9772,109.90864618968271
2024-01-25,5278366161.92,80633841.12,3667605885.44,556577094.72,37700899973.28,29312129306.879997,58370301876.96001,7448263689.6,2278898983.68,14731231539.839998,4333860999.72,7162034992.320001,854220995.6,11159321120.64,348903628.16,853403945.16,455150819.88,2281083549.12,184991331328.0,3146091916.7999997,7111521336.0,37159662351.200005,2945321829.36,396667380.47999996,10115437201.12,1510886397.6000001,224896187.32,9085597975.4,2229645301.52,6560750276.64,953200375.68,3916758953.52,16116945993.28,14713502372.8,5736046472.799999,4337455248.0,1460953143.36,10434160037.52,7125747983.92,4832689562.4,3625002746.88,4036346062.08,2597514639.36,11561618772.0,6257537190.400001,709434572.0,3896806357.76,1036242322.54,27909764340.480003,,21587798760.0,3386720840.16,29305325041.92,1975155365.9199998,1039043693.68,2944105226.8,2692234611.39,393777308.42,4726042588.8,,1020312804.4399999,3599900972.65,194895648.72,457637222.4,351448634.40000004,6158070950.88,687588749.04,1617806060.24,239214911.29000002,4432731052.320001,547459286.4,3558805034.4,308218822.88,59829593374.079994,33596545056.0,18784680284.16,4535261788.64,7717616682.16,2738279528.32,1250837898.7199998,11475324199.880001,1178477890.56,10490890616.0,4776514466.4,9302136859.439999,537752202.24,2614711654.6800003,1136409659.2800002,605172380.26,383450271.06,2797834878.72,2799586368.8799996,14044269280.0,23023228043.84,8753674590.2,1012688750.4399999,26036672825.28,8809576315.199999,9602175897.6,416749481.91,943082829863.3599,0.0,931810160146.88,0.9964316846188149,946460097988.6908,111.23827739620062
2024-01-26,5409949992.96,79033963.32000001,3740921797.7599998,556577094.72,37546999997.76,28706374681.6,57987233623.68,7419706387.2,2215984594.56,15211415289.599998,4359251697.92,7188544683.84,860112174.88,11212843044.48,352467910.40000004,852638217.08,454546369.91999996,2296077949.04,188913409024.0,3171538248.48,7047480410.88,36967776328.0,3016706265.36,394955571.844,9979254974.400002,1563738697.4399998,224594717.9,9078478065.8,2237797088.7999997,6586728031.2,974234399.04,3911917970.16,16306962971.2,14640036896.32,5767164265.6,4378764345.599999,1472903680.32,10342217128.8,7227385022.4800005,4892810837.6,3538966289.2799997,4114689575.04,2616719923.2000003,11549065440.0,6258701600.0,718648008.0,3890416496.6400003,1034242498.1800001,28036519712.96,,21654198720.0,3373343404.32,29258134502.4,1984647502.24,1030446641.76,2829463184.0,2680365427.17,400318144.78999996,4761274003.2,,1006798727.5600001,3530524536.8,189206604.36,457038220.8,338247308.4,6159925568.08,692282187.6,1627219206.44,235376354.13,4464090364.799999,532719997.92,3510309787.6,302440923.68,59960122038.72,33655366656.0,18821042421.76,4563324597.92,7713993954.88,2739319908.08,1287724890.7199998,11451892737.880001,1191647343.3600001,10517598586.0,4824175547.568,9335913251.400002,536224497.11999995,2606002648.4,1163801073.7600002,619953481.14,385670123.33,2785254685.92,2777439803.84,14271368102.4,23051603613.76,8658729063.0,1002255382.76,26549500796.16,8864076031.199999,9588288453.119999,416165308.26,947662330271.752,0.0,943082829863.3599,0.9964316846188149,951055998017.8474,111.77843751855016
2024-01-29,5457638092.8,78713987.76,3711957486.72,578588618.24,37969650676.8,28791059351.04,57832234908.48,7513166649.6,2264918008.32,15486765411.839998,4428137766.08,7219472657.28,869369742.32,11531744507.36,355240129.92,887095980.6800001,454747853.24,2265605458.88,188443576800.0,3161513936.0,7287261549.12,37091738095.200005,3093801456.2400002,419097976.4,10075252281.76,1614580311.96,228363085.65,9019738811.6,2251208093.68,6589120719.12,981929773.44,3959520973.2000003,16416675154.880001,14623711234.88,5772350564.4,4335389793.12,1500788266.56,10176284660.400002,7164171742.4,4945859021.599999,3722510732.1600003,4249859720.64,2635124986.88,11560363438.800001,6353018777.6,722333382.4000001,3974157308.16,1075572201.6200001,28415311930.719997,,21786998640.0,3401213062.32,29356448126.4,2005213797.6000001,1031846161.84,2906541663.84,2728394219.13,405816239.13,4756240944.0,,1013261981.72,3552605975.75,201685798.44,452246208.0,337367220.0,6222982552.88,706362503.28,1630356921.84,241531281.98999998,4479770021.04,548161157.28,3495388173.2000003,304687884.48,60707695299.84,33608309376.0,18908311552.0,4580474092.48,7770750015.599999,2773652440.16,1328300581.9199998,11572799081.8,1199925285.1200001,10650070117.199999,4782758276.16,9291470630.400002,536606423.4,2619401119.6,1161128740.6399999,621374740.84,371883672.39,2807899032.96,2833457586.0,14211605254.400002,23262646915.039997,8795592030.4,994430357.0,27219556826.88,8916153537.6,9572417088.0,420488193.27000004,952640572869.21,0.0,947662330271.752,0.9964316846188149,956052068169.2722,112.36562998295103
2024-01-30,5406417541.12,77434085.52,3656744268.7999997,570727359.84,38102877521.28,28591445487.36,57411524110.079994,7585857964.799999,2191517887.68,15735252107.52,4446684015.2,7243773207.84,841597040.0,11603107072.48,358408380.8,810140308.64,454546369.91999996,2308653897.3599997,190629318016.0,3218575407.04,7251517776.96,37472113928.799995,3011471406.7200003,409653514.96000004,9760470413.44,1619463404.88,230322636.88,9080258043.199999,2202560330.88,6389843996.64,976799523.8399999,3986953212.24,15994226695.039999,14750235111.04,5828362591.44,4287884330.88,1487841851.52,9936906673.2,7124508507.839999,4855677108.8,3629304569.7599998,4140068459.5200005,2608717721.6,11506384111.199999,6278496563.2,716068245.92,3965076979.2000003,1058573694.5600001,29093305783.519997,,21861210360.0,3369999045.36,29360380671.359997,2001654246.48,1042242596.72,2839219953.6,2738193196.8,406005828.59,4789794672.0,,1003860884.7600001,3463967008.05,199116552.6,442063180.8,329006380.2,6207774691.84,697757865.92,1620316232.56,237359498.3593,4503443227.5199995,532018127.04,3408096728.96,301092747.2,61024128426.24,33662425248.0,18922856407.04,4619450216.48,7753843954.959999,2767410161.6000004,1306168386.7199998,11474386941.4,1176972810.24,10699212782.0,4678694780.16,9417687674.04,521838607.24,2640838673.52,1177830822.6399999,627344031.58,380996750.13,2807899032.96,2842576759.84,14115984697.6,23530441356.16,8870841411.0,998668912.62,27634668293.28,8768398752.0,9548610040.32,416749481.91,954639168345.3594,0.0,952640572869.21,0.9964316846188149,958057820803.3967,112.60136783220325
2024-01-31,5252755886.08,75194256.60000001,3589764299.5199995,566796730.64,37211635872.0,28328750186.239998,56632101999.36,7549512307.2,2090155816.3200002,15446470272.0,4380888988.559999,7162034992.320001,796150799.84,11250754407.2,353656004.47999996,783722689.88,430166888.20000005,2287855213.6,190139058304.0,3115247878.4,7080245535.36,39499652970.4,2929617253.44,402275029.46000004,9648845637.44,1534727380.68,226102065.0,8844114374.8,2140764524.08,6112634010.4800005,950122225.92,3857053492.08,15725035976.32,14440047543.68,5721524836.16,4209397045.4399996,1395225190.08,9761725509.84,6963376617.44,4661167100.8,3561909344.64,3961312838.3999996,2491885578.2400002,11463702782.4,6142842844.8,695798686.7199999,3900673905.28,1050241093.0600001,28525854406.719997,,21970575000.0,3273012635.52,29203078872.960003,1938768843.3600001,1021249795.52,2706771806.28,2621433547.38,407712133.72999996,4603571481.6,,966256496.9200001,3393024512.7,199575346.5,413311104.0,308177621.40000004,6121349530.32,672726193.6,1552541579.9199998,232050707.625,4424122613.6,517278838.56,3363331885.7599998,280613304.48,59786083819.200005,33184793856.0,19046487674.88,4518112294.08,7631878803.200001,2703946996.24,1229812313.2800002,11374568913.28,1219115059.2,10611610640.4,4610012872.799999,9410576854.68,507134445.46000004,2543029833.76,1182507405.6,603751120.56,372000506.71999997,2734933914.72,2791769934.16,14068174419.199999,23322945001.12,8762765119.4,990680865.49,27390744387.36,8683621416.0,9324427008.0,419086176.51,944555655094.6349,0.0,954639168345.3594,0.9964316846188149,947938197545.3488,111.41199972094746
